time,delta_D,curvat_trans,u,ay
232.19999999999982,0.9537656707012793,0.001597573542614461,88.73489749714305,12.579105614911729
232.25,0.9556435918375948,0.0015985319506819052,88.7159086587006,12.581265618188237
232.30000000000018,0.9571819773561419,0.0015994421199037581,88.69694772058796,12.583048730336115
232.35000000000036,0.9583802806758684,0.001600307302158346,88.67802326973636,12.584483457840955
232.39999999999964,0.9592380760453117,0.0016011296269438377,88.65914415706945,12.585589517417631
232.44999999999982,0.9597550586938614,0.0016019104113042726,88.64032005389588,12.586380447580742
232.5,0.959931044940044,0.001602649304029949,88.62156036380233,12.586856591655245
232.55000000000018,0.9597659722567845,0.001603344933439976,88.6028749814484,12.587010425764543
232.60000000000036,0.9592598992936211,0.0016039951436785372,88.58427449424951,12.58682848662876
232.64999999999964,0.9584130058558678,0.0016045971643637645,88.56577001590045,12.586292667025495
232.69999999999982,0.9572255928407306,0.0016051478894321483,88.54737303959843,12.58538236929702
232.75,0.9556980821304006,0.001605644178492422,88.52909527619504,12.584076825200844
232.80000000000018,0.9538310164421572,0.00160608312804315,88.51094848311037,12.58235717093421
232.85000000000036,0.9516250591355515,0.001606462278986448,88.49294430146324,12.580208020267365
232.89999999999964,0.9490809939767103,0.0016067797392532474,88.47509411983172,12.577618376791575
232.94999999999982,0.9461997248598701,0.001607034211784948,88.45740897971605,12.574581815276828
233.0,0.9429822754862309,0.0016072249292473876,88.43989953231927,12.571095947825606
233.05000000000018,0.9394297890002289,0.0016073514962896245,88.42257604022622,12.56716118142039
233.10000000000036,0.9355435275834028,0.0016074137495696189,88.40544841361523,12.562779627309835
233.14999999999964,0.9313248720059274,0.00160741146075897,88.38852636400355,12.557952819808493
233.19999999999982,0.9267753211360416,0.0016073440623699167,88.37181952475184,12.552679609269287
233.25,0.921896491407509,0.0016072104177452381,88.35533759922454,12.54695441240331
233.30000000000018,0.9166901162452924,0.0016070086294757593,88.3390905064298,12.540765765444654
233.35000000000036,0.911158045449705,0.0016067359108591027,88.32308850670788,12.534095366197938
233.39999999999964,0.905302244539156,0.0016063885302342964,88.30734229555212,12.526917676812838
233.44999999999982,0.8991247940518253,0.0016059618289105432,88.29186305790057,12.519200089132559
233.5,0.8926278888064615,0.0016054503046710861,88.27666248029725,12.510903587893647
233.55000000000018,0.8858138371225494,0.0016048477454636606,88.26175272343843,12.501983791374482
233.60000000000036,0.8786850600002186,0.0016041473926615977,88.24714636217134,12.492392210095582
233.64999999999964,0.8712440902600328,0.0016033421106773373,88.2328563034824,12.48207754540569
233.69999999999982,0.8634935716431089,0.0016024245398713107,88.21889569504665,12.470986852137573
233.75,0.8554362578718115,0.0016013872336374056,88.20527783567651,12.459066575878996
233.80000000000018,0.8470750116713434,0.0016002228666522067,88.1920159709757,12.446264108947911
233.85000000000036,0.8384128037526811,0.0015989239324182079,88.17912336896542,12.43252545131385
233.89999999999964,0.8294527117570469,0.0015974829276251606,88.16661336984437,12.417796652115218
233.94999999999982,0.8201979191624621,0.0015958920769885599,88.15449934754606,12.40202165231868
234.0,0.810651714152674,0.0015941431555396807,88.14279476996244,12.385140915342442
234.05000000000018,0.8008174884488501,0.0015922272810260922,88.13151327801732,12.367089832136223
234.10000000000036,0.7906987361045726,0.001590134694801093,88.12066877723478,12.347797041647294
234.14999999999964,0.7802990522643627,0.0015878545493896324,88.11027553276381,12.327182805009043
234.19999999999982,0.7696221318863696,0.0015853755895364249,88.10034815755874,12.30516428513319
234.25,0.7586717684295698,0.001582684532307956,88.09090130188936,12.281642878855171
234.30000000000018,0.7474518525059395,0.0015797662867771734,88.08195048422999,12.256506154068392
234.35000000000036,0.7359663704981999,0.0015766046281024317,88.07351185777556,12.2296330077793
234.39999999999964,0.7242194031434143,0.001573181501919759,88.0656022012548,12.200888255119184
234.44999999999982,0.712215124083147,0.0015694769858997152,88.0582389370257,12.170122324275031
234.5,0.6999577983805968,0.00156546926833079,88.05144011268092,12.137171069457505
234.55000000000018,0.6874517810051997,0.0015611405956394786,88.04522384775257,12.101901703563946
234.60000000000036,0.6747015152854003,0.001556464338279244,88.03960735292273,12.064112225421061
234.64999999999964,0.661711531329892,0.0015514133021913596,88.0346093415461,12.023596507605289
234.69999999999982,0.6484864444181188,0.0015459601171388428,88.03024891068905,11.980146956945589
234.75,0.6350309533604978,0.0015400746636641954,88.02654558514872,11.933534544886067
234.80000000000018,0.6213498388289056,0.0015337237890964326,88.02351940413578,11.883506590615664
234.85000000000036,0.607447961658216,0.0015268894403495928,88.02118972545556,11.829926880422814
234.89999999999964,0.593330261119185,0.001519527432570378,88.01957323917574,11.77245562497517
234.94999999999982,0.5790017531635905,0.0015115956587901604,88.01868935674108,11.710769441750065
235.0,0.5644675286420904,0.0015030528329347704,88.01855783334797,11.644550894989681
235.05000000000018,0.5497327514954252,0.0014938515954355076,88.01919903689023,11.57343507578329
235.10000000000036,0.53480265691978,0.0014839463560758716,88.0206339764897,11.497070282961307
235.14999999999964,0.5196825495066574,0.0014732910693404124,88.02288118090092,11.415099884859398
235.19999999999982,0.504377801358224,0.0014618097783109685,88.02596049359065,11.32693498581777
235.25,0.48889385017863213,0.0014494363411435276,88.02989274672042,11.232061984481689
235.30000000000018,0.4732361973419797,0.0014360957420457379,88.03469897130967,11.129897419399601
235.35000000000036,0.45741040593778987,0.0014217088472629799,88.0404003762149,11.019824646428404
235.39999999999964,0.44142209879438465,0.0014061939595197597,88.04701638740961,10.901205223125373
235.44999999999982,0.4252769564811614,0.0013894444539598605,88.05456623650821,10.773205737325531
235.5,0.40898071529031593,0.0013713570342193057,88.06306866108748,10.635016506536571
235.55000000000018,0.39253916519871845,0.0013518190019473479,88.07254116633628,10.485752469415868
235.60000000000036,0.37595814781085746,0.0013307527816082936,88.08299883154152,10.324798071038586
235.64999999999964,0.35924355428324845,0.001308049794298346,88.09444826533672,10.151292849463665
235.69999999999982,0.34240132323138234,0.0012835699518383757,88.1068960100713,9.964129071222086
235.75,0.3254374386197669,0.0012571994386418226,88.12034611878119,9.76239929794198
235.80000000000018,0.30835792763579933,0.0012288088289202064,88.13480035762576,9.545071221059155
235.85000000000036,0.29116885854843416,0.0011983608516907618,88.1502549477741,9.31182398825076
235.89999999999964,0.27387633855206256,0.001165649832114241,88.16669990778283,9.061023906607417
235.94999999999982,0.25648651159669705,0.001130545293378072,88.18412453674165,8.791617438091055
236.0,0.2390055562050636,0.0010928999032773683,88.2025147436525,8.502415461732749
236.05000000000018,0.22143968327734218,0.0010525437268905668,88.22185334730916,8.192048247517095
236.10000000000036,0.2037951338845734,0.0010092927025263413,88.2421193744918,7.859030854845771
236.14999999999964,0.18607817705113086,0.0009629523311734266,88.26328723573036,7.501791422729865
236.19999999999982,0.16829510752741605,0.0009133228002261289,88.2853258563357,7.118710770706459
236.25,0.1504522435533623,0.0008602903862308412,88.30819778038027,6.708835033807313
236.30000000000018,0.13255592461354984,0.0008039891473315459,88.33184967044119,6.273137917510309
236.35000000000036,0.11461250918491385,0.0007441661969479295,88.35622092694788,5.80957287166205
236.39999999999964,0.0966283724775046,0.0006808495844773484,88.38124853744795,5.318282975845748
236.44999999999982,0.0786099041694632,0.0006139945707880265,88.40686662277524,4.7988428430649614
236.5,0.0605635061367893,0.0005446774433686327,88.43299584214499,4.2595926205334855
236.55000000000018,0.04249559017874558,0.00047240859179021244,88.4595418869918,3.696640007760996
236.60000000000036,0.024412575739868544,0.0003976289505806512,88.4864136789968,3.1133732119052775
236.64999999999964,0.006320887629075351,0.00032060660555063104,88.51351908141939,2.5118383172240906
236.69999999999982,0.0,0.0002443545658858787,88.54075759686245,1.915609251542161
236.75,0.0,0.00017400739925989875,88.5679971906132,1.3649645239273913
236.80000000000018,0.0,0.0001123090407217639,88.59512501468424,0.8815244621007022
236.85000000000036,0.0,6.262486844997017e-05,88.62208785613032,0.4918478546283086
236.89999999999964,0.0,2.6722463013503788e-05,88.6488846145777,0.21000180904274496
236.94999999999982,0.0,4.212977151433123e-06,88.67553721061533,0.03312811767367892
237.0,0.0,-7.00041610570959e-06,88.70206662912196,-0.055079670313225075
237.05000000000018,0.0,-9.920577201618495e-06,88.7284837680944,-0.07810216297178883
237.10000000000036,0.0,-7.69173214439305e-06,88.75479107269287,-0.060590950312621024
237.14999999999964,0.0,-3.0457728093038977e-06,88.7809874819686,-0.02400697541523355
237.19999999999982,0.0,1.9963332397302545e-06,88.807071968349,0.01574447343951484
