time,mass,P_covariance,Tyf_engine,Tyf_brake,Tyr_brake,theta,vx,ax,ay,steer,flag_new_dataset
4.860000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,5.163139511183400288e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.686020553275855249e+01,1.791319467236255625e-01,1.497481665243281634e+00,-4.449121272227674062e-01,0.000000000000000000e+00
4.870000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,4.275906933111178887e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.709641371393466613e+01,1.360947601623099801e-01,1.543720384949426316e+00,-4.497715312602487137e-01,0.000000000000000000e+00
4.880000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,4.257586867033324296e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.720407952672623964e+01,1.486867355140277791e-01,9.110895574978898903e-01,-2.363623009408268028e-01,0.000000000000000000e+00
4.890000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.994203005448250821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.723959187515825064e+01,1.732142291879953666e-01,-1.819148022258395836e-01,4.942383344126129868e-02,0.000000000000000000e+00
4.900000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.658805051245220596e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.749125373260729788e+01,8.652467102112455788e-02,3.708939117848014666e-02,-2.926033083492168840e-02,0.000000000000000000e+00
4.910000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.741658917213827351e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.750687779823936552e+01,7.548371722608196444e-02,6.636068469610664766e-02,2.516579253441120212e-02,0.000000000000000000e+00
4.920000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.382282196857276091e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.755045947313185906e+01,8.143332970850143682e-02,6.059510810238607353e-02,8.241556351566496977e-03,0.000000000000000000e+00
4.930000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.278618440284198243e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.765605102585394803e+01,3.623381884318199048e-02,9.292193678185670103e-02,1.899010889143059461e-02,0.000000000000000000e+00
4.940000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.807070260268237361e+00,2.627618444120653862e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.768227402372811952e+01,-4.167250791227726237e-01,9.827429248682696683e-02,-1.996666095079579345e-02,0.000000000000000000e+00
4.950000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,9.942319086117257712e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.681920683366506353e+01,-8.917594845581299223e-01,6.031435874635194400e-02,-1.371951772403372238e-02,0.000000000000000000e+00
4.960000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,8.470667532526521200e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.590899204864596683e+01,-7.885140330045586898e-01,6.463308182704317895e-02,-1.660054358800945335e-03,0.000000000000000000e+00
4.970000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,5.810352190196969104e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.527890139445875484e+01,-6.281034237272182796e-01,9.811450349602568455e-02,7.389593343179302973e-04,0.000000000000000000e+00
4.980000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.637902103590459624e-01,1.716375563261871378e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.482523215841921704e+01,-2.366493392152377029e-01,6.981623264997918743e-02,9.239615064244017725e-03,0.000000000000000000e+00
4.990000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.582998845657701825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.456132708878315718e+01,-1.626865858496335526e-01,6.733376898518908527e-02,1.145880057167117123e-03,0.000000000000000000e+00
5.000000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,7.629323036320655227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450991534496147572e+01,-1.208383618831040812e-01,9.877084639670322130e-02,7.099422815848919002e-03,0.000000000000000000e+00
5.010000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.206829665473517288e+01,1.173295081824284214e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.445724528642019280e+01,-8.601668928848248130e-02,7.879604766252726322e-02,-1.927389016945270112e-03,0.000000000000000000e+00
5.020000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.432848213726943776e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444300912663622327e+01,-3.256445167311011746e-02,5.354715634063411667e-02,-7.682059974088347072e-03,0.000000000000000000e+00
5.030000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.501163173302004417e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.435794700642447985e+01,-1.600281053645886617e-02,7.341609341735393091e-02,-4.905696606134143933e-04,0.000000000000000000e+00
5.040000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.761577710383046025e+01,7.137003185871600763e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.439889145962851202e+01,-5.328103042559863972e-02,-8.715585320189569440e-01,4.109375948758030028e-01,0.000000000000000000e+00
5.050000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.995479395040633364e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428203769304821513e+01,-9.095964866453154496e-02,-2.344991810032325485e+00,1.031842628070239076e+00,0.000000000000000000e+00
5.060000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.119113517489858722e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.415807662515068088e+01,-6.447795578557886584e-03,-2.375230455989293610e+00,1.049617806884737048e+00,0.000000000000000000e+00
5.070000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.453403047469469200e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407566957393225060e+01,-5.108534983257063261e-02,-2.286511392136922893e+00,1.044880252525782316e+00,0.000000000000000000e+00
5.080000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.528624275131261001e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.409422873579053359e+01,-1.971626194813816402e-02,-2.335840849722277124e+00,1.047879383047681356e+00,0.000000000000000000e+00
5.090000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.589186395085108217e+01,6.560541236951142885e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.419215373772222044e+01,1.450593721199007306e-02,-2.429853147119307444e+00,1.046102717793234937e+00,0.000000000000000000e+00
5.100000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.543878735187665896e+01,3.082213389378295698e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.401170034693371136e+01,-3.145701308454410677e-02,-2.455105557425796725e+00,1.032332713878300057e+00,0.000000000000000000e+00
5.110000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.725097044332594365e+01,4.427178044385800426e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407132019614774698e+01,-5.850131389817949529e-02,-2.451779794898587994e+00,1.064363426886265618e+00,0.000000000000000000e+00
5.120000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,5.013912207231535234e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407653645056501013e+01,1.880572017578674704e-01,-2.139850495947156706e+00,9.920366644453911809e-01,0.000000000000000000e+00
5.130000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.248994300667756079e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.453611732141397894e+01,8.216867322138211582e-01,-1.038631228232803183e+00,4.100122809616902897e-01,0.000000000000000000e+00
5.140000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,4.432740302160598844e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.488212765451058495e+01,-5.084123203267779667e-01,2.003776513275996318e-01,-9.263753571744703930e-02,0.000000000000000000e+00
5.150000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.128977635868750440e+00,1.489942836457734643e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.449587410987155067e+01,-2.019399113092541775e-01,-3.175168050970390843e-02,4.021970061890350889e-02,0.000000000000000000e+00
5.160000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.307116144906206312e+00,7.335026811085080256e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.428304055840668774e+01,-1.389007427250155413e-01,-5.084960136099715700e-02,-2.170084492077562627e-02,0.000000000000000000e+00
5.170000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,9.642843090453666832e+00,9.437885582435171727e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427966304201942371e+01,-9.337528372454881320e-02,3.563660936628117171e-02,-1.334975254314649923e-04,0.000000000000000000e+00
5.180000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,9.066264763357510859e+00,8.594070014329943108e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.409341125366540304e+01,3.181918522638703308e-03,9.218203258546397993e-02,3.137597598946416117e-03,0.000000000000000000e+00
5.190000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.484779520062207148e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404125184679672955e+01,-3.698943454415807436e-02,6.564020887030411200e-02,-6.419138253978210439e-03,0.000000000000000000e+00
5.200000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.749757178132340485e+01,1.409201989987851000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.402710302341033355e+01,-5.475431935029322766e-02,7.873359419751350952e-02,1.074638295902332133e-02,0.000000000000000000e+00
5.210000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.781165877060830738e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.398605596598218881e+01,-1.968102322031306875e-02,1.187652190518163758e-01,-2.730086335946982964e-03,0.000000000000000000e+00
5.220000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.816437346709085787e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.399514670312084874e+01,1.863627863566046441e-02,4.133845728956264676e-02,-4.817361937538432886e-04,0.000000000000000000e+00
5.230000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.996650162272629458e+01,4.389763198906463160e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400809888561797756e+01,-5.211059891985697634e-02,1.635393004139338302e+00,-8.464580973346985671e-01,0.000000000000000000e+00
5.240000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.220672417036237078e+01,1.730046582739976468e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.388774108078732183e+01,-7.090874672295903458e-02,2.932548935736781548e+00,-1.309824135797837963e+00,0.000000000000000000e+00
5.250000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,7.822963482952487446e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.367757725488601572e+01,-1.455015190793664537e-01,2.416577498896815168e+00,-1.117653931298593806e+00,0.000000000000000000e+00
5.260000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.324767374092030181e+01,2.797348945645332208e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360486232060895873e+01,-1.275411121579787810e-01,2.511868425322691500e+00,-1.161744286963555250e+00,0.000000000000000000e+00
5.270000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.029883192172306039e+01,1.926943412144997314e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343984859258866038e+01,-1.227949619619416177e-01,2.447234505781709313e+00,-1.133777685166330151e+00,0.000000000000000000e+00
5.280000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.144401159858410111e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.336196337482458141e+01,-7.824476162014425140e-02,2.468212129474309791e+00,-1.141735952492953787e+00,0.000000000000000000e+00
5.290000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.407075568231620721e+01,4.036789870079536158e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345454981620457069e+01,-4.962685498158492248e-02,2.373042966430105594e+00,-1.136466834270263515e+00,0.000000000000000000e+00
5.300000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.508608055793762404e+01,6.661946497735625472e-02,0.000000000000000000e+00,-0.000000000000000000e+00,1.333188080686750610e+01,2.734668604171697215e-02,1.186003044409757595e-01,3.904380156064193169e-02,0.000000000000000000e+00
5.310000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.261312595298454653e+01,2.391811980179869568e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.351658952649470002e+01,3.202120023208801774e-03,-7.242375205598171328e-02,3.354680385166949885e-02,0.000000000000000000e+00
5.320000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.197261345537527788e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.346961632940251263e+01,3.772109661509544243e-03,-9.371976452278036884e-01,5.429572659753643116e-01,0.000000000000000000e+00
5.330000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.150695535611675879e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338642410464954047e+01,-3.111736038080583494e-02,-2.027931319053499770e+00,1.020777465177533649e+00,0.000000000000000000e+00
5.340000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.551475750000421527e+01,3.316777698567186405e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.336793685782126673e+01,-9.976189764429933826e-02,-2.872873122045416228e+00,1.366086172878647309e+00,0.000000000000000000e+00
5.350000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.605626324230465940e+01,1.502869462015457680e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338666560782762538e+01,-5.096540829567281633e-02,-2.461626214971120330e+00,1.184357100747111646e+00,0.000000000000000000e+00
5.360000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.748150325841347552e+01,3.769634545992238905e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338922862690454885e+01,-5.512487696365313272e-02,-2.298590615136247628e+00,1.221832756323030011e+00,0.000000000000000000e+00
5.370000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.731828364876468029e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340139411100919631e+01,-2.022558386247512788e-02,-2.315672913098224317e+00,1.200588961522636167e+00,0.000000000000000000e+00
5.380000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.095415919734600507e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.335766800541699695e+01,2.900353762735769989e-02,-2.430415390773494444e+00,1.185869223558190910e+00,0.000000000000000000e+00
5.390000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.053188130194697578e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.363232468758203808e+01,6.005653639339939565e-01,-1.680157374197717379e+00,7.452366769443955485e-01,0.000000000000000000e+00
5.400000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.078365447762664928e+02,5.289193613118698956e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.433797360677595201e+01,6.049817811907194365e-01,-9.247174133830259324e-01,3.692584818166764760e-01,0.000000000000000000e+00
5.410000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,8.250659780540958366e+01,5.150676302169835408e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.480409182644400978e+01,4.634104935266497582e-01,4.737099261285169366e-02,-5.854170407255749470e-02,0.000000000000000000e+00
5.420000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,9.910180948873570372e-01,1.403222522860294475e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.463522891293096606e+01,-1.215116094567639360e+00,-3.038585709521122724e-01,1.422266058259528954e-01,0.000000000000000000e+00
5.430000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,5.168065371655863327e-01,1.384686331629906135e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.332706017435006274e+01,-1.203408537570141545e+00,-2.845518337982632651e-01,1.776118443236644195e-01,0.000000000000000000e+00
5.440000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,5.062497221323044583e-01,1.263340698158683381e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.228259467847262520e+01,-1.063482392045027591e+00,-2.784851732102972544e-01,1.403731268745483096e-01,0.000000000000000000e+00
5.450000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.069007377851247156e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.135563161584645897e+01,-9.437609497659703583e-01,-5.670013821518678221e-02,2.622053362259827575e-02,0.000000000000000000e+00
5.460000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.833734380710397405e+00,8.083742704489322932e+02,0.000000000000000000e+00,-0.000000000000000000e+00,1.047336254998084470e+01,-7.443635790313006817e-01,2.301205909915447767e-01,-1.481184713648262818e-01,0.000000000000000000e+00
5.470000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.300833674938437241e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.943513914723055791e+00,-2.053778165292805269e-01,6.562423885325606721e-01,-5.088204418438432297e-01,0.000000000000000000e+00
5.480000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.532102644425812699e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.826852219030641322e+00,2.915647773898767916e-05,6.288031649296293990e-01,-5.440361435538336732e-01,0.000000000000000000e+00
5.490000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.583477327705800519e+01,3.846317726620556710e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.719103659474786383e+00,2.440310964373844718e-02,3.504781565855223380e-01,-2.915355987627171741e-01,0.000000000000000000e+00
5.500000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.951091345963732238e+01,7.071763375514147576e+00,0.000000000000000000e+00,-0.000000000000000000e+00,9.686968110347947913e+00,3.647172523530213279e-03,6.732803264843963964e-01,-5.874975250849103769e-01,0.000000000000000000e+00
5.510000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.023480630879495701e+00,7.647204138178830135e+02,0.000000000000000000e+00,-0.000000000000000000e+00,9.549410897259742015e+00,-6.911231570875964181e-01,5.856502155628003914e-01,-5.348379966214467096e-01,0.000000000000000000e+00
5.520000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.774308092058879682e-01,2.667523478864071649e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.945911313917518370e+00,-2.657468048293346041e-01,-1.462710117204641946e-01,1.086164255745516311e-01,0.000000000000000000e+00
5.530000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.463118064163735355e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.883466497841524756e+00,-5.076906416031474849e-03,4.524256994572441876e-02,-1.156766563289316485e-01,0.000000000000000000e+00
5.540000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.617846467181218983e+01,3.546960254674774493e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.857043760273205280e+00,-9.399013335222890578e-03,-7.365837879222665308e-01,5.773796284216210495e-01,0.000000000000000000e+00
5.550000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.514671298121314180e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.847261737329214171e+00,-9.430463816802844845e-02,-2.491174739190238796e+00,2.614383019575010625e+00,0.000000000000000000e+00
5.560000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.472478320916846428e+01,2.338571553386328272e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.841453027747892435e+00,-6.523278198293988583e-02,-2.273651583828853351e+00,2.438606449466465431e+00,0.000000000000000000e+00
5.570000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.428563487211934557e+01,4.474085406425083455e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.815351695576129742e+00,-1.011852379874045998e-01,-2.222176784109470393e+00,2.428705525122903275e+00,0.000000000000000000e+00
5.580000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.444258735772053015e+01,1.168306776854604756e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.824400101295692522e+00,-1.254816486469144121e-01,-2.246234274148621424e+00,2.436199035152398551e+00,0.000000000000000000e+00
5.590000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.430921482669173983e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.870901149169226230e+00,-5.464632041293532999e-02,-2.190951120146030995e+00,2.480486582461634892e+00,0.000000000000000000e+00
5.600000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.169821038356142395e+01,3.242435831993353279e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.906759465797041031e+00,-1.486764880614004081e-02,-1.389306339218737696e+00,1.583545024042692706e+00,0.000000000000000000e+00
5.610000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.585889388675294676e+01,3.309009822622560826e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.791298065781150584e+00,-7.657963960277106019e-02,-1.167165525978022478e+00,5.943573223653150217e-01,0.000000000000000000e+00
5.620000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.725987807074398006e+01,9.998031861876395254e+00,0.000000000000000000e+00,-0.000000000000000000e+00,8.761012226061099639e+00,-7.596697129127354120e-02,-2.606908391752139398e+00,3.048520420984306867e+00,0.000000000000000000e+00
5.630000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.025607299211295498e+01,6.623750989697863023e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.799860592349913802e+00,-1.978421278721016197e-01,-2.914812543554537339e+00,3.018893425859605184e+00,0.000000000000000000e+00
5.640000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.787831043810213671e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.684471840024729161e+00,-1.596448141044960745e-01,-2.710133336031719242e+00,2.997261785342776097e+00,0.000000000000000000e+00
5.650000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.907980710083072040e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.850370750981200629e+00,-1.509447855773531910e-01,-2.745497768917143144e+00,3.004174926022024295e+00,0.000000000000000000e+00
5.660000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.028834756389676102e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.850258393462103967e+00,4.608508946924693706e-01,-2.843175361464636897e+00,2.918451491431410805e+00,0.000000000000000000e+00
5.670000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.962083943755155246e+02,2.536056786548876119e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070883284499095645e+01,1.365333071972688384e+00,6.361131172447923587e-01,-4.096101071068521948e-01,0.000000000000000000e+00
5.680000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,8.972144493375614260e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.090134646301645738e+01,-6.434649955542982858e-02,-7.318366623757251166e-02,4.190514495030658176e-02,0.000000000000000000e+00
5.690000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.530001821972964748e+01,1.102487862179470923e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.082237017163484971e+01,-6.103962447285486009e-02,-4.301765353553377302e-01,2.730561713641306842e-01,0.000000000000000000e+00
5.700000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.560165986226745360e+01,5.747903651893865096e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.086572730394695974e+01,3.025985187387251335e-02,4.193737677374570483e-02,-2.595848021494001276e-02,0.000000000000000000e+00
5.710000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.665196092754430524e+01,2.615886835800506294e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087623849353652261e+01,4.086446088025939838e-02,-1.017229015922430230e-01,1.699365554363660435e-03,0.000000000000000000e+00
5.720000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.515786875582807980e+01,6.291819904935890051e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.081992129107021583e+01,3.556944168329120165e-02,-8.880521565768355330e-02,-4.471164813277564778e-03,0.000000000000000000e+00
5.730000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.176039724312852863e+00,7.251796931060013094e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.058266413744209977e+01,-7.066419050444547878e-01,-9.803340818788254529e-02,-7.133281699787216885e-03,0.000000000000000000e+00
5.740000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,3.044173300816331196e+00,6.374800355901308890e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014722808956073230e+01,-1.060947275077095686e-01,-9.127927145888618810e-02,-1.798017048411617441e-02,0.000000000000000000e+00
5.750000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,1.320813547660609721e+01,1.163956180259646089e+01,0.000000000000000000e+00,-0.000000000000000000e+00,1.013064542810410096e+01,-4.629227801564682332e-02,2.693359536809830646e-01,-1.367127841610869809e-01,0.000000000000000000e+00
5.760000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.451562916905705691e+01,6.705667222254341198e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012627970766429719e+01,-1.140012078019851244e-01,2.514149336201949581e+00,-2.182779348054989299e+00,0.000000000000000000e+00
5.770000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.826392598050309246e+01,2.015700436660728734e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.006156241175518140e+01,-9.345753332724014706e-02,2.492483939265543569e+00,-2.125388965921811923e+00,0.000000000000000000e+00
5.780000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.698177585781409604e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.005354551718781586e+01,-5.131727887433729096e-02,2.569526025635103128e+00,-2.141857933474153874e+00,0.000000000000000000e+00
5.790000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.665997074317842674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000029377522781360e+01,-7.152253500894535654e-02,2.524815757156670948e+00,-2.145673909551216951e+00,0.000000000000000000e+00
5.800000000000000000e+02,3.702719999999999800e+03,1.000000000000000000e+02,2.840096697285497385e+01,7.427983666340709501e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.005116451780859066e+01,-9.356649947929929212e-02,2.474911541698444406e+00,-2.142806802896013885e+00,0.000000000000000000e+00
